L2_norm_sum,max_CFL_number,cpu_time
75.39176433625725,1.0,9.309098720550535
75.39176433625725,1.0,5.679172039031982
72.79516962522422,0.01,59.757341384887695
75.39176433625725,1.0,11.059149980545044
75.39176433625725,1.0,27.16387367248535
6.863384213164344,1.0,5.485511779785156
0.047943781739020856,0.001,4998.3669221401215
