mean kylov projection time,mean solver time,cpu time,mean krylov dimension $m$ ,mean_kylov_projection_time,mean_solver_time,cpu_time,mean_krylov_dimension_$m$
1.6851043701171875,0.0001912117004394,2.0431482791900635,100.0,,,,
0.8089785575866699,0.0001146793365478,2.153519630432129,55.5,,,,
0.8634543180465698,0.0045141458511352,10.811350107192991,70.6,,,,
0.1977470636367798,5.875110626220703e-05,39.26787090301514,30.83,,,,
0.0244795889854431,4.871034622192383e-05,211.9754250049591,8.756,,,,
0.0036261600732803,3.8800621032714845e-05,1966.446818590164,4.0203,,,,
0.0064382102131843,5.548141241073608e-05,23628.569976091385,4.00022,,,,
,,,,0.005668253931999207,5.159510374069214e-05,61805.54497361183,4.00022
