L2_norm_sum,dt,cpu_time
1.1674901565732811,1.0,0.2910192012786865
1.1167772138702348,0.5,0.4277544021606445
0.6371615092754432,0.1,2.306225061416626
0.2256228436953946,0.01,16.323916912078857
0.07266457415082,0.001,139.75932455062866
0.0197450068053144,0.0001,1379.162388086319
0.0080275121696573,1e-05,19773.522922992703
0.010181975325330845,1e-05,62296.477237463
