L2_norm_sum,dt,cpu_time
2.655488239371549e-05,1.0,2.0431482791900635
5.60445202293357e-05,0.5,2.153519630432129
0.000138112733475,0.1,10.811350107192991
0.0004399740478323,0.01,39.26787090301514
0.0013982266077942,0.001,211.9754250049591
0.0044379078533363,0.0001,1966.446818590164
0.0140636032787011,1e-05,23628.569976091385
0.013401250666097092,1e-05,61805.54497361183
