L2_norm_sum,dt,cpu_time
1.6817874948281415,1.0,0.7349333763122559
1.6653821765914558,0.5,0.4222676753997803
0.972084883890257,0.1,1.990655899047852
0.3395554863379031,0.01,14.641356229782104
0.1098086470676828,0.001,148.00871634483337
0.0326173226627754,0.0001,1470.6342532634735
0.0107200307171311,1e-05,19943.123848199844
0.014580597378958057,1e-05,62233.6679649353
