L2_norm_sum,dt,cpu_time
1.9582657209204288,1.0,1.498753786087036
1.88895551109226,0.5,0.4354696273803711
1.024529004631467,0.1,2.881365776062012
0.3445950575535574,0.01,14.550281047821043
0.1103721751896398,0.001,143.15907669067383
0.0327115626117249,0.0001,1405.2830395698547
0.0107501555458277,1e-05,19798.77357339859
0.014612997018340339,1e-05,63475.99329948425
