,exp,tiempo
0,6.662462412042995e-07,0.001
1,4.5421131450938205e-07,0.002
2,3.612189721601469e-07,0.003
3,3.062408413011594e-07,0.004
4,2.689953885685583e-07,0.005
5,2.4168785657664854e-07,0.006
6,2.2059940895731185e-07,0.007
7,2.037042102545561e-07,0.008
8,1.8979215196326906e-07,0.009000000000000001
9,1.780900606595811e-07,0.010000000000000002
10,1.6807882211564445e-07,0.011000000000000003
11,1.593941555093445e-07,0.012000000000000004
12,1.5177352915927275e-07,0.013000000000000005
13,1.4502068381822814e-07,0.014000000000000005
14,1.3898666219263447e-07,0.015000000000000006
15,1.3355594096891194e-07,0.016000000000000007
16,1.28637147767168e-07,0.017000000000000008
17,1.2415660856003605e-07,0.01800000000000001
18,1.2005599590253265e-07,0.01900000000000001
19,1.1628605714661381e-07,0.02000000000000001
20,1.1280647231868777e-07,0.02100000000000001
21,1.0958306471604979e-07,0.022000000000000013
22,1.065877133581877e-07,0.023000000000000013
23,1.0379463516483602e-07,0.024000000000000014
24,1.0118439402731893e-07,0.025000000000000015
25,9.873841121874361e-08,0.026000000000000016
26,9.64406543259108e-08,0.027000000000000017
27,9.427733015574882e-08,0.028000000000000018
28,9.223713242071729e-08,0.02900000000000002
29,9.03091522547024e-08,0.03000000000000002
30,8.848372211422436e-08,0.03100000000000002
31,8.675224555709824e-08,0.03200000000000002
32,8.510823980251054e-08,0.03300000000000002
33,8.354357119187193e-08,0.03400000000000002
34,8.205312567015934e-08,0.035000000000000024
35,8.063054336164743e-08,0.036000000000000025
36,7.927135792729512e-08,0.037000000000000026
37,7.797075430741798e-08,0.03800000000000003
38,7.672434461639696e-08,0.03900000000000003
39,7.552864497330399e-08,0.04000000000000003
40,7.437994883376498e-08,0.04100000000000003
41,7.327480182862685e-08,0.04200000000000003
42,7.221025444514824e-08,0.04300000000000003
43,7.118373109044554e-08,0.04400000000000003
44,7.01925457238797e-08,0.04500000000000003
45,6.923408848061056e-08,0.046000000000000034
46,6.830631693841615e-08,0.047000000000000035
47,6.740720258183775e-08,0.048000000000000036
48,6.653484912283417e-08,0.04900000000000004
49,6.568791370384869e-08,0.05000000000000004
50,6.48639705736294e-08,0.05100000000000004
51,6.406201100598543e-08,0.05200000000000004
52,6.328072706512972e-08,0.05300000000000004
53,6.25191336132143e-08,0.05400000000000004
54,6.177555191162678e-08,0.05500000000000004
55,6.104937260116586e-08,0.05600000000000004
56,6.033947734820215e-08,0.057000000000000044
57,5.964510923837446e-08,0.058000000000000045
58,5.8965252378559995e-08,0.059000000000000045
59,5.8299597763319616e-08,0.060000000000000046
60,5.7647313513569745e-08,0.06100000000000005
61,5.700776729971228e-08,0.06200000000000005
62,5.638040540955084e-08,0.06300000000000004
63,5.576523127172342e-08,0.06400000000000004
64,5.5161513068857044e-08,0.06500000000000004
65,5.456862041313601e-08,0.06600000000000004
66,5.398679336943944e-08,0.06700000000000005
67,5.341545126018493e-08,0.06800000000000005
68,5.285440637917788e-08,0.06900000000000005
69,5.230408462215933e-08,0.07000000000000005
70,5.176355952892691e-08,0.07100000000000005
71,5.123294912436174e-08,0.07200000000000005
72,5.071148090440856e-08,0.07300000000000005
73,5.019973476959994e-08,0.07400000000000005
74,4.969735541466569e-08,0.07500000000000005
75,4.9204464282430375e-08,0.07600000000000005
76,4.872024243378136e-08,0.07700000000000005
77,4.8245429528103345e-08,0.07800000000000006
78,4.77796603187955e-08,0.07900000000000006
79,4.732275008052702e-08,0.08000000000000006
80,4.687394173210029e-08,0.08100000000000006
81,4.643422874717991e-08,0.08200000000000006
82,4.600321311738904e-08,0.08300000000000006
83,4.558054760421909e-08,0.08400000000000006
84,4.516626633981592e-08,0.08500000000000006
85,4.476085261858175e-08,0.08600000000000006
86,4.436374690422557e-08,0.08700000000000006
87,4.397525751679328e-08,0.08800000000000006
88,4.3595463118920845e-08,0.08900000000000007
89,4.3223761804016674e-08,0.09000000000000007
90,4.2860675293190226e-08,0.09100000000000007
91,4.250562306131975e-08,0.09200000000000007
92,4.215910900019925e-08,0.09300000000000007
93,4.1820557743049755e-08,0.09400000000000007
94,4.149040876759992e-08,0.09500000000000007
95,4.116811553901316e-08,0.09600000000000007
96,4.0854168817558064e-08,0.09700000000000007
97,4.054774561768206e-08,0.09800000000000007
98,4.0249611526032466e-08,0.09900000000000007
99,3.99592323414724e-08,0.10000000000000007
100,3.9676654392375473e-08,0.10100000000000008
101,3.940175453833239e-08,0.10200000000000008
102,3.9134356949138335e-08,0.10300000000000008
103,3.88745631357764e-08,0.10400000000000008
104,3.862211965136179e-08,0.10500000000000008
105,3.837750595453752e-08,0.10600000000000008
106,3.8139412989440825e-08,0.10700000000000008
107,3.7908926209631114e-08,0.10800000000000008
108,3.7685155591865115e-08,0.10900000000000008
109,3.7468642444875125e-08,0.11000000000000008
110,3.72587246980802e-08,0.11100000000000008
111,3.705596276988414e-08,0.11200000000000009
112,3.6859314089537835e-08,0.11300000000000009
113,3.666953763883309e-08,0.11400000000000009
114,3.6485995925462846e-08,0.11500000000000009
115,3.630915552735009e-08,0.11600000000000009
116,3.613811361436049e-08,0.11700000000000009
117,3.5973487785354616e-08,0.11800000000000009
118,3.581464040455394e-08,0.11900000000000009
119,3.566168735641489e-08,0.12000000000000009
120,3.5514566286385014e-08,0.1210000000000001
121,3.5373130645397545e-08,0.1220000000000001
122,3.52372524145961e-08,0.1230000000000001
123,3.5106780895800824e-08,0.1240000000000001
124,3.498171918214726e-08,0.12500000000000008
125,3.486178536113394e-08,0.12600000000000008
