L2_norm_sum,max_CFL_number,cpu_time
0.1121467471380037,263.62,0.9152226448059082
0.3224570931958335,32.95,6.406222581863403
0.2312687363525991,3.36,53.70677828788757
0.0289310815639897,0.34,469.0483012199402
0.026978389093295356,0.17,1058.6246089935303
