L2_norm_sum,max_CFL_number,cpu_time
0.1027200184541214,263.62,0.9398396015167236
0.248347399934244,32.95,6.090803623199463
0.4652307077540983,3.36,56.997798442840576
0.3997144466084646,0.34,412.4605128765106
0.321194095584236,0.17,1494.3585267066956
