,BDF1,tiempo
0,0.03439418004297214,0.01
1,0.032190386653438964,0.02
2,0.03022972418563934,0.03
3,0.028642134768163616,0.04
4,0.027260216802372797,0.05
5,0.025961243516323586,0.060000000000000005
6,0.024700683478910298,0.07
7,0.023497427733307683,0.08
8,0.022401825366515797,0.09
9,0.02146728835426905,0.09999999999999999
10,0.020732804141146473,0.10999999999999999
11,0.020215673408504005,0.11999999999999998
12,0.019911690912977478,0.12999999999999998
13,0.019799912554475888,0.13999999999999999
14,0.019849347190752004,0.15
15,0.020025374166265535,0.16
16,0.02029455264810401,0.17
17,0.020627453460157992,0.18000000000000002
18,0.020999815044505522,0.19000000000000003
19,0.021392580811285308,0.20000000000000004
20,0.021791338844886984,0.21000000000000005
21,0.022185532753819803,0.22000000000000006
22,0.02256765877041995,0.23000000000000007
23,0.02293255223320116,0.24000000000000007
24,0.02327679875335607,0.25000000000000006
25,0.02359827000031081,0.26000000000000006
26,0.02389576864463543,0.2700000000000001
27,0.024168762443845762,0.2800000000000001
28,0.024417188097227982,0.2900000000000001
29,0.02464130821033155,0.3000000000000001
30,0.02484160792008221,0.3100000000000001
31,0.02501872073320487,0.3200000000000001
32,0.025173375665499466,0.3300000000000001
33,0.025306359790516954,0.34000000000000014
34,0.025418491869624894,0.35000000000000014
35,0.025510603909656603,0.36000000000000015
36,0.025583528370357687,0.37000000000000016
37,0.02563808938280344,0.38000000000000017
38,0.025675096807551017,0.3900000000000002
39,0.025695342296550436,0.4000000000000002
40,0.025699596764497585,0.4100000000000002
41,0.025688608850046642,0.4200000000000002
42,0.025663104068111568,0.4300000000000002
43,0.025623784443001767,0.4400000000000002
44,0.025571328475111087,0.45000000000000023
45,0.025506391335975324,0.46000000000000024
46,0.025429605218411186,0.47000000000000025
47,0.0253415797905629,0.48000000000000026
48,0.02524290271728625,0.49000000000000027
49,0.025134140223643985,0.5000000000000002
50,0.02501583768287391,0.5100000000000002
51,0.024888520215940808,0.5200000000000002
52,0.024752693294761288,0.5300000000000002
53,0.024608843342272795,0.5400000000000003
54,0.02445743832577508,0.5500000000000003
55,0.024298928340648247,0.5600000000000003
56,0.024133746182296554,0.5700000000000003
57,0.02396230790505357,0.5800000000000003
58,0.0237850133677903,0.5900000000000003
59,0.02360224676524887,0.6000000000000003
60,0.023414377144914546,0.6100000000000003
61,0.023221758909685503,0.6200000000000003
62,0.023024732306187918,0.6300000000000003
63,0.02282362389895873,0.6400000000000003
64,0.022618747030521347,0.6500000000000004
65,0.022410402268097148,0.6600000000000004
66,0.02219887783653729,0.6700000000000004
67,0.021984450038229648,0.6800000000000004
68,0.021767383660557183,0.6900000000000004
69,0.02154793237025034,0.7000000000000004
70,0.021326339096151167,0.7100000000000004
71,0.02110283639975615,0.7200000000000004
72,0.02087764683426109,0.7300000000000004
73,0.02065098329264276,0.7400000000000004
74,0.020423049344722354,0.7500000000000004
75,0.020194039563379906,0.7600000000000005
76,0.019964139840998287,0.7700000000000005
77,0.019733527695540674,0.7800000000000005
78,0.019502372566932356,0.7900000000000005
79,0.01927083610416463,0.8000000000000005
80,0.019039072443217835,0.8100000000000005
81,0.018807228476160832,0.8200000000000005
82,0.018575444111442307,0.8300000000000005
83,0.018343852526210423,0.8400000000000005
84,0.018112580410042343,0.8500000000000005
85,0.01788174820128247,0.8600000000000005
86,0.017651470315399948,0.8700000000000006
87,0.017421855366071097,0.8800000000000006
88,0.017193006379269918,0.8900000000000006
89,0.016965021000165222,0.9000000000000006
90,0.016737991693251037,0.9100000000000006
91,0.016512005936108513,0.9200000000000006
92,0.016287146406860475,0.9300000000000006
93,0.016063491165258285,0.9400000000000006
94,0.01584111382788136,0.9500000000000006
95,0.01562008373776028,0.9600000000000006
96,0.015400466127991135,0.9700000000000006
97,0.015182322280295825,0.9800000000000006
98,0.01496570967834401,0.9900000000000007
99,0.014750682155609403,1.0000000000000007
