,exp,tiempo
0,3.587013425373927e-05,0.01
1,3.3307998128052986e-05,0.02
2,3.5503461902147114e-05,0.03
3,3.787625182570654e-05,0.04
4,3.975165278024671e-05,0.05
5,4.100244343828482e-05,0.060000000000000005
6,4.174883176419909e-05,0.07
7,4.2216303029572704e-05,0.08
8,4.260841807838518e-05,0.09
9,4.307820528460366e-05,0.09999999999999999
10,4.367235585225286e-05,0.10999999999999999
11,4.439601340979747e-05,0.11999999999999998
12,4.521614158433782e-05,0.12999999999999998
13,4.609395722085483e-05,0.13999999999999999
14,4.6987628128977145e-05,0.15
15,4.786779641083827e-05,0.16
16,4.8717681192611326e-05,0.17
17,4.949948210958216e-05,0.18000000000000002
18,5.0208972983652535e-05,0.19000000000000003
19,5.083931731644819e-05,0.20000000000000004
20,5.139762282822507e-05,0.21000000000000005
21,5.188609562792523e-05,0.22000000000000006
22,5.230916211554295e-05,0.23000000000000007
23,5.2669016628258964e-05,0.24000000000000007
24,5.296850959720915e-05,0.25000000000000006
25,5.3213321444415736e-05,0.26000000000000006
26,5.340594903036563e-05,0.2700000000000001
27,5.354717968608463e-05,0.2800000000000001
28,5.3645366858742046e-05,0.2900000000000001
29,5.37012178211594e-05,0.3000000000000001
30,5.3721521016752084e-05,0.3100000000000001
31,5.370250701466456e-05,0.3200000000000001
32,5.3651203834007234e-05,0.3300000000000001
33,5.35714118072495e-05,0.34000000000000014
34,5.345857652781271e-05,0.35000000000000014
35,5.3321759561548166e-05,0.36000000000000015
36,5.315911100058623e-05,0.37000000000000016
37,5.297270895651028e-05,0.38000000000000017
38,5.276231894133878e-05,0.3900000000000002
39,5.2532953316458446e-05,0.4000000000000002
40,5.2280510059466235e-05,0.4100000000000002
41,5.201146953976615e-05,0.4200000000000002
42,5.172280872841367e-05,0.4300000000000002
43,5.141868725751196e-05,0.4400000000000002
44,5.10992120537595e-05,0.45000000000000023
45,5.076664679210405e-05,0.46000000000000024
46,5.04207856526962e-05,0.47000000000000025
47,5.0060835859155137e-05,0.48000000000000026
48,4.969068797412735e-05,0.49000000000000027
49,4.930479347368674e-05,0.5000000000000002
50,4.890194928953981e-05,0.5100000000000002
51,4.848929165108859e-05,0.5200000000000002
52,4.8073779164709944e-05,0.5300000000000002
53,4.7658113429104966e-05,0.5400000000000003
54,4.723408910265804e-05,0.5500000000000003
55,4.6797264053829786e-05,0.5600000000000003
56,4.635734042649948e-05,0.5700000000000003
57,4.5917157485422646e-05,0.5800000000000003
58,4.547182417643947e-05,0.5900000000000003
59,4.5021468423502625e-05,0.6000000000000003
60,4.456639155703248e-05,0.6100000000000003
61,4.4110497107409194e-05,0.6200000000000003
62,4.363607161752927e-05,0.6300000000000003
63,4.31653121904903e-05,0.6400000000000003
64,4.269641055225989e-05,0.6500000000000004
65,4.222280025813905e-05,0.6600000000000004
66,4.174042853063547e-05,0.6700000000000004
67,4.1258534919318344e-05,0.6800000000000004
68,4.0776299549141016e-05,0.6900000000000004
69,4.02959513630713e-05,0.7000000000000004
70,3.981219243405417e-05,0.7100000000000004
71,3.933082485930402e-05,0.7200000000000004
72,3.884987603881791e-05,0.7300000000000004
73,3.836384513512574e-05,0.7400000000000004
74,3.787644960856687e-05,0.7500000000000004
75,3.739503454242687e-05,0.7600000000000005
76,3.691171882137852e-05,0.7700000000000005
77,3.6432339139644034e-05,0.7800000000000005
78,3.596033518021909e-05,0.7900000000000005
79,3.5490076581474954e-05,0.8000000000000005
80,3.501498072890778e-05,0.8100000000000005
81,3.454453070481566e-05,0.8200000000000005
82,3.407283128505101e-05,0.8300000000000005
83,3.36051534487953e-05,0.8400000000000005
84,3.3140494957839435e-05,0.8500000000000005
85,3.2685641788813117e-05,0.8600000000000005
86,3.222462992057916e-05,0.8700000000000006
87,3.176502293985557e-05,0.8800000000000006
88,3.1317969829716195e-05,0.8900000000000006
89,3.086649905201042e-05,0.9000000000000006
90,3.0422319802704048e-05,0.9100000000000006
91,2.9981686738390902e-05,0.9200000000000006
92,2.9537065433603087e-05,0.9300000000000006
93,2.9101454611908914e-05,0.9400000000000006
94,2.8667466837924788e-05,0.9500000000000006
95,2.823773555712205e-05,0.9600000000000006
96,2.7816986681488774e-05,0.9700000000000006
97,2.7393010464032513e-05,0.9800000000000006
98,2.6976970006825958e-05,0.9900000000000007
99,2.6565644258128577e-05,1.0000000000000007
