,exp,tiempo
0,6.024184627008125e-05,1.0
1,6.720709537648356e-05,2.0
2,6.80658657840789e-05,3.0
3,6.81518680045032e-05,4.0
4,6.813481667157957e-05,5.0
5,6.810443660205117e-05,6.0
6,6.807279382529754e-05,7.0
7,6.804146944441045e-05,8.0
8,6.801063553393128e-05,9.0
9,6.79802806456099e-05,10.0
